"ID","Year","Edition","Expansion","Number","Team","Name","Points","Icons","Position1","Position2","Hand","OnBase","Out_H","HR_H","Speed","Control","Out_P","HR_P","IP","PU","SO","GB","FB","BB","Single","SinglePlus","Double","Triple","HR","Def_C","Def_1B","Def_2B","Def_SS","Def_3B","Def_LFRF","Def_CF","Icon_R","Icon_RY","Icon_G","Icon_S","Icon_SB","Icon_HR","Icon_V","Icon_20","Icon_CY","Icon_K","PU_n","SO_n","GB_n","FB_n","BB_n","Single_n","SinglePlus_n","Double_n","Triple_n","HR_n","WHIP_all","WHIP_350","oOBP_all","oOBP_350","oSLG_all","oSLG_350","oOPS_all","oOPS_350","BA_all","BA_350","OBP_all","OBP_350","SLG_all","SLG_350","OPS_all","OPS_350","Role","OPS_z"
2835,"'01","UL","Base","217","Dodgers","Kevin Brown","570","","Starter","","R",NA,NA,NA,NA,4,17,NA,7,"'1-2","'3-7","'8-14","'15-17","'","'18-19","'","'20","'","'",NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","",2,5,7,3,0,2,0,1,0,0,1.32195677747279,1.48424578942509,0.305869967132293,0.334118621603711,0.454175657594589,0.516941876324924,0.760045624726881,0.851060497928635,NA,NA,NA,NA,NA,NA,NA,NA,"Starter",0.746853391424004
2836,"'02","UL","Base","217","Mets","Al Leiter","340","","Starter","","L",NA,NA,NA,NA,1,19,25,6,"'1-5","'6-10","'11-16","'17-19","'","'20-24","'","'","'","'25+",NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","",5,5,6,3,0,1,0,0,0,0,1.51203781658647,1.72195989111716,0.335111955628595,0.367789927104042,0.511167950735938,0.588975609924233,0.846279906364532,0.956765537028275,NA,NA,NA,NA,NA,NA,NA,NA,"Starter",-0.0349020829125129
2837,"'03","UL","Base","217","Athletics","Jermaine Dye","160","","LF-RF+0","","R",9,6,19,9,NA,NA,NA,NA,"'","'1-2","'3-4","'5-6","'7-10","'11-16","'","'17-18","'","'19+",NA,NA,NA,NA,NA,0,NA,"","","","","","","","","","",0,2,2,2,4,6,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,0.274857889225121,0.271097211133728,0.331185020519836,0.324281496062992,0.445134087750827,0.433396021837731,0.776319108270663,0.757677517900723,"Batter",-0.30841344781963
2838,"'04","UL","Base","217","Mets","John Franco","90","","Reliever","","L",NA,NA,NA,NA,2,17,24,1,"'1-2","'3-5","'6-15","'16-17","'18","'19-21","'","'22-23","'","'24+",NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","",2,3,10,2,1,2,0,0,0,0,1.7150059163574,1.91024363473564,0.363733566146261,0.392017892644135,0.490462804426961,0.563037120809086,0.854196370573222,0.955055013453222,NA,NA,NA,NA,NA,NA,NA,NA,"Reliever",-0.493366539183285
2839,"'05","UL","Base","217","Mets","David Wright","310","R","3B+1","","R",10,6,19,12,NA,NA,NA,NA,"'","'1","'2-3","'4-6","'7-8","'9-15","'","'16-18","'","'19+",NA,NA,NA,NA,1,NA,NA,"1","","","","","","","","","",0,1,2,3,2,7,0,3,0,2,NA,NA,NA,NA,NA,NA,NA,NA,0.312900669294646,0.308780357503203,0.356833105335157,0.350123031496063,0.506033526437671,0.494230080155422,0.862866631772828,0.844353111651485,"Batter",0.317536042885868
2840,"'05","UL","Base","218","Yankees","Kevin Brown","320","","Starter","","R",NA,NA,NA,NA,4,16,25,6,"'1-2","'3-5","'6-12","'13-16","'17-18","'19-20","'","'21-24","'","'25+",NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","",2,3,7,4,2,2,0,0,0,0,1.56028703203505,1.72576654713257,0.342146672144618,0.368207422133863,0.389683737572677,0.456157562599433,0.731830409717295,0.824364984733297,NA,NA,NA,NA,NA,NA,NA,NA,"Starter",1.00263796310988
2841,"'00","1st","Base","218","Dodgers","Adrian Beltre","310","","3B+2","","R",8,5,1920,20,NA,NA,NA,NA,"'","'1","'2-3","'4-5","'6-9","'10-15","'16","'17","'18","'19-20",NA,NA,NA,NA,2,NA,NA,"","","","","","","","","","",0,1,2,2,4,6,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,0.264811147687289,0.260505600197324,0.316975034199726,0.309443897637795,0.433677122274198,0.420285880842874,0.750652156473925,0.72972977848067,"Batter",-0.494048053583124
2842,"'01","1st","Base","218","Dodgers","Alex Cora","50","","SS+2","","L",6,3,20,15,NA,NA,NA,NA,"'","'","'1-2","'3","'4-6","'7-14","'15","'16-17","'18-19","'20+",NA,NA,NA,2,NA,NA,NA,"","","","","","","","","","",0,0,2,1,3,8,1,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,0.227387833397333,0.221896776193901,0.273555061559508,0.264768700787402,0.33666828959486,0.321806306356636,0.610223351154367,0.586575007144037,"Batter",-1.50969050773099
2843,"'02","UL","Base","218","Mets","Rey Ordonez","110","","SS+4","","R",8,7,26,14,NA,NA,NA,NA,"'","'","'1-6","'7","'","'8-17","'","'18-19","'20-25","'26+",NA,NA,NA,4,NA,NA,NA,"","","","","","","","","","",0,0,6,1,0,10,0,2,1,0,NA,NA,NA,NA,NA,NA,NA,NA,0.25623257381588,0.252252647441419,0.294098837209302,0.287436023622047,0.335023522752994,0.325376924149961,0.629122359962297,0.612812947772008,"Batter",-1.37300462164822
2844,"'03","UL","Base","218","Athletics","Scott Hatteberg","140","","1B+1","","L",11,7,20,8,NA,NA,NA,NA,"'","'1","'2-5","'6-7","'8-12","'13-18","'","'19","'","'20+",NA,1,NA,NA,NA,NA,NA,"","","","","","","","","","",0,1,4,2,5,6,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0.288826771297594,0.285866391011785,0.363543091655267,0.35746062992126,0.416438494080283,0.408115319575475,0.779981585735549,0.765575949496735,"Batter",-0.281924811159698
2845,"'04","UL","Base","218","Mets","Joe McEwing","10","","2B+3","SS+3","R",9,7,21,14,NA,NA,NA,NA,"'","'1-2","'3-5","'6-7","'8-11","'12-18","'","'19-20","'","'21+",NA,NA,3,3,NA,NA,NA,"","","","","","","","","","",0,2,3,2,4,7,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.257435266106106,0.254217289873886,0.317246922024624,0.310777559055118,0.323175725917722,0.315236573018833,0.640422647942346,0.626014132073951,"Batter",-1.2912760034312
2846,"'03","UL","Base","219","Athletics","Tim Hudson","330","","Starter","","R",NA,NA,NA,NA,3,16,24,7,"'1-2","'3-6","'7-14","'15-16","'17","'18-20","'","'21-23","'","'24+",NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","",2,4,8,2,1,3,0,0,0,0,1.75118421737546,1.93180092930602,0.368578471651602,0.394657057654076,0.47350625259102,0.540956990827067,0.842084724242622,0.935614048481142,NA,NA,NA,NA,NA,NA,NA,NA,"Starter",0.00312927222096918
2847,"'04","UL","Base","219","Mets","Timo Perez","10","","OF+0","","L",9,7,21,11,NA,NA,NA,NA,"'","'1","'2-4","'5-7","'8-10","'11-18","'","'19-20","'","'21+",NA,NA,NA,NA,NA,0,0,"","","","","","","","","","",0,1,3,3,3,8,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.264609287390407,0.261167845686762,0.317246922024624,0.310777559055118,0.328300026835079,0.320201255742316,0.645546948859703,0.630978814797434,"Batter",-1.25421482109291
2848,"'05","UL","Base","219","Yankees","Miguel Cairo","240","","2B+2","","R",10,6,20,13,NA,NA,NA,NA,"'","'1","'2-4","'5-6","'7-8","'9-16","'17","'18","'19","'20+",NA,NA,2,NA,NA,NA,NA,"","","","","","","","","","",0,1,3,2,2,8,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0.312900669294646,0.308780357503203,0.356833105335157,0.350123031496063,0.460372141728749,0.449774699577994,0.817205247063906,0.799897731074057,"Batter",-0.0127070345228441
2849,"'00","1st","Base","219","Dodgers","Pedro Borbon","140","","Reliever","","L",NA,NA,NA,NA,5,15,NA,1,"'4-5","'1-3","'6-9","'10-15","'16-18","'19","'","'20","'","'",NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","",2,3,4,6,3,1,0,1,0,0,1.64763990019858,1.80271211978529,0.354511092851274,0.378346587143804,0.38821265909617,0.448973019335073,0.742723751947444,0.827319606478877,NA,NA,NA,NA,NA,NA,NA,NA,"Reliever",0.333815284421709
2850,"'01","1st","Base","219","Dodgers","Darren Dreifort","270","","Starter","","R",NA,NA,NA,NA,3,16,20,6,"'1-2","'3-7","'8-14","'15-16","'17-18","'19","'","'","'","'20+",NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","",2,5,7,2,2,1,0,0,0,1,1.75118421737546,1.93180092930602,0.368578471651602,0.394657057654076,0.554491334784314,0.61694168294953,0.923069806435917,1.01159874060361,NA,NA,NA,NA,NA,NA,NA,NA,"Starter",-0.731039670128738
2851,"'02","UL","Base","219","Mets","Mike Piazza","300","","C+2","","R",11,6,18,9,NA,NA,NA,NA,"'","'1","'2-4","'5-6","'7-9","'10-15","'","'16-17","'","'18+",2,NA,NA,NA,NA,NA,NA,"","","","","","","","","","",0,1,3,2,3,6,0,2,0,3,NA,NA,NA,NA,NA,NA,NA,NA,0.331901661992586,0.327953777147342,0.382481190150479,0.375964566929134,0.603591467444731,0.590977755888583,0.98607265759521,0.966942322817717,"Batter",1.20861583344093
2852,"'00","1st","Base","220","Dodgers","Kevin Brown","600","","Starter","","R",NA,NA,NA,NA,5,16,NA,7,"'6-8","'1-5","'9-13","'14-16","'17","'18-19","'","'20","'","'",NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","",3,5,5,3,1,2,0,1,0,0,1.38427556931187,1.53625669876142,0.315736442070666,0.341757786613651,0.414622637956027,0.473963913525567,0.730359080026692,0.815721700139218,NA,NA,NA,NA,NA,NA,NA,NA,"Starter",1.01597627843343
2853,"'01","1st","Base","220","Dodgers","Tom Goodwin","210","","CF+2","LF-RF+1","L",8,4,20,20,NA,NA,NA,NA,"'","'1-2","'3-4","'","'5-9","'10-14","'15-18","'","'19","'20+",NA,NA,NA,NA,NA,1,2,"","","","","","","","","","",0,2,2,0,5,5,4,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0.2752960713079,0.270592542454542,0.328413132694938,0.320447834645669,0.415090212219479,0.402404483205079,0.743503344914417,0.722852317850749,"Batter",-0.545751381116365
2854,"'02","UL","Base","220","Mets","Glendon Rusch","150","","Starter","","L",NA,NA,NA,NA,4,15,22,5,"'1-3","'4-7","'8-11","'12-15","'","'16-19","'","'20-21","'","'22+",NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","",3,4,4,4,0,4,0,1,0,0,1.82643633906013,1.99478485698756,0.378423377156943,0.402296222664016,0.52672906761924,0.5853242292661,0.905152444776183,0.987620451930116,NA,NA,NA,NA,NA,NA,NA,NA,"Starter",-0.568610120103373
2855,"'03","UL","Base","220","Athletics","Billy Koch","200","RP","Closer","","R",NA,NA,NA,NA,4,16,24,1,"'","'1-5","'6-11","'12-16","'17-19","'20-21","'","'22-23","'","'24+",NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","",0,5,6,5,3,1,0,0,0,0,1.56028703203505,1.72576654713257,0.342146672144618,0.368207422133863,0.351747314030376,0.42040208393738,0.693893986174994,0.788609506071244,NA,NA,NA,NA,NA,NA,NA,NA,"Reliever",0.696156235910931
2856,"'04","UL","Base","220","Mets","Jason Phillips","260","R","1B+0","C+6","R",11,6,20,8,NA,NA,NA,NA,"'","'1","'2-4","'5-6","'7-9","'10-16","'","'17-19","'","'20+",6,0,NA,NA,NA,NA,NA,"1","","","","","","","","","",0,1,3,2,3,7,0,3,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0.331901661992586,0.327953777147342,0.382481190150479,0.375964566929134,0.492190888061131,0.482131067606971,0.87467207821161,0.858095634536105,"Batter",0.40291818771086
2857,"'05","UL","Base","220","Yankees","Tom Gordon","300","","Reliever","","R",NA,NA,NA,NA,6,17,26,1,"'1-3","'4-9","'10-15","'16-17","'18","'19","'","'20-25","'","'26+",NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","",3,6,6,2,1,1,0,1,0,0,0.991445341058947,1.12798368232333,0.248392563681183,0.276469516235918,0.324714775438333,0.383080509119743,0.573107339119516,0.659550025355661,NA,NA,NA,NA,NA,NA,NA,NA,"Reliever",1.59245274540531
2858,"'05","UL","Base","221","Yankees","Derek Jeter","300","G","SS+4","","R",10,6,20,18,NA,NA,NA,NA,"'","'1","'2-4","'5-6","'7-9","'10-15","'16","'17-19","'","'20+",NA,NA,NA,4,NA,NA,NA,"","","1","","","","","","","",0,1,3,2,3,6,1,3,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0.306454356159268,0.302504303774625,0.356833105335157,0.350123031496063,0.46090933449003,0.450297704055375,0.817742439825187,0.800420735551439,"Batter",-0.00882182184744705
2859,"'00","1st","Base","221","Dodgers","Mark Grudzielanek","300","","SS+1","","R",9,5,20,15,NA,NA,NA,NA,"'","'1","'2-4","'5","'6-7","'8-17","'","'18","'19","'20+",NA,NA,NA,1,NA,NA,NA,"","","","","","","","","","",0,1,3,1,2,10,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0.301959747410256,0.297354866426817,0.345123119015048,0.337785433070866,0.425775617618588,0.414640553771239,0.770898736633636,0.752425986842105,"Batter",-0.347615942915248
2860,"'01","1st","Base","221","Dodgers","Shawn Green","280","","LF-RF+1","","L",8,3,1920,20,NA,NA,NA,NA,"'","'1","'2-3","'","'4-9","'10-13","'14","'15-17","'18","'19-20",NA,NA,NA,NA,NA,1,NA,"","","","","","","","","","",0,1,2,0,6,4,1,3,1,2,NA,NA,NA,NA,NA,NA,NA,NA,0.287278841160027,0.282120476462791,0.33985123119015,0.331451771653543,0.50822901425192,0.492007970269196,0.84808024544207,0.82345974192274,"Batter",0.210594438798476
2861,"'02","UL","Base","221","Mets","Tsuyoshi Shinjo","170","","OF+2","","R",9,6,20,13,NA,NA,NA,NA,"'","'1-2","'3-4","'5-6","'7-9","'10-17","'","'18-19","'","'20+",NA,NA,NA,NA,NA,2,2,"","","","","","","","","","",0,2,2,2,3,8,0,2,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0.28100705032595,0.277054830401908,0.331185020519836,0.324281496062992,0.393891078577254,0.3837491946029,0.72507609909709,0.708030690665892,"Batter",-0.679025271202575
2862,"'03","UL","Base","221","Athletics","Terrance Long","130","","CF+1","","L",8,5,20,10,NA,NA,NA,NA,"'","'1","'2-3","'4-5","'6-9","'10-16","'","'17-19","'","'20+",NA,NA,NA,NA,NA,NA,1,"","","","","","","","","","",0,1,2,2,4,7,0,3,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0.264811147687289,0.260505600197324,0.316975034199726,0.309443897637795,0.383635441357646,0.372143656433426,0.700610475557372,0.681587554071221,"Batter",-0.855971346315812
2863,"'04","UL","Base","221","Mets","Mike Piazza","350","","C+6","","R",11,5,19,8,NA,NA,NA,NA,"'","'1","'2-3","'4-5","'6-10","'11-16","'","'17-18","'","'19+",6,NA,NA,NA,NA,NA,NA,"","","","","","","","","","",0,1,2,2,5,6,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,0.339328367284826,0.335210223032783,0.401419288645691,0.394468503937008,0.567943282041979,0.556146815638467,0.96936257068767,0.950615319575475,"Batter",1.08776118658142
2864,"'03","UL","Base","222","Athletics","Mark Mulder","500","","Starter","","L",NA,NA,NA,NA,5,16,23,7,"'1","'2-5","'6-12","'13-16","'17","'18-19","'","'20-22","'","'23+",NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","",1,4,7,4,1,2,0,1,0,0,1.38427556931187,1.53625669876142,0.315736442070666,0.341757786613651,0.414622637956027,0.473963913525567,0.730359080026692,0.815721700139218,NA,NA,NA,NA,NA,NA,NA,NA,"Starter",1.01597627843343
2865,"'04","UL","Base","222","Mets","Jose Reyes","500","R","SS+4","","S",11,5,20,19,NA,NA,NA,NA,"'","'","'1-3","'4-5","'6-7","'8-14","'15-16","'17-18","'19","'20+",NA,NA,NA,4,NA,NA,NA,"1","","","","","","","","","",0,0,3,2,2,7,2,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0.360370698946173,0.355770153041532,0.401419288645691,0.394468503937008,0.555317883045171,0.543810857633218,0.956737171690862,0.938279361570226,"Batter",0.996448786732011
2866,"'05","UL","Base","222","Yankees","Kenny Lofton","40","","CF+1","","L",10,6,21,12,NA,NA,NA,NA,"'","'1","'2-4","'5-6","'7-11","'12-18","'","'19","'20","'21+",NA,NA,NA,NA,NA,NA,1,"","","","","","","","","","",0,1,3,2,5,7,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,0.290983204634363,0.287441774826038,0.356833105335157,0.350123031496063,0.385487470806116,0.376867875431012,0.742320576141273,0.726990906927075,"Batter",-0.554305681473132
2867,"'00","1st","Base","222","Dodgers","Dave Hansen","290","","1B-3B+0","","L",10,5,20,10,NA,NA,NA,NA,"'","'1-2","'3","'4-5","'6-14","'15-17","'","'18-19","'","'20+",NA,0,NA,NA,0,NA,NA,"","","","","","","","","","",0,2,1,2,9,3,0,2,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0.273050733548677,0.269982934453811,0.373271203830369,0.366126968503937,0.451239864786964,0.440883623462508,0.824511068617333,0.807010591966445,"Batter",0.0401318578625494
2868,"'01","1st","Base","222","Dodgers","Mark Grudzielanek","150","","2B+2","","R",8,5,NA,15,NA,NA,NA,NA,"'","'","'1-4","'5","'6-8","'9-16","'17","'18-19","'20","'",NA,NA,2,NA,NA,NA,NA,"","","","","","","","","","",0,0,4,1,3,8,1,2,1,0,NA,NA,NA,NA,NA,NA,NA,NA,0.269016330957588,0.264551165273749,0.316975034199726,0.309443897637795,0.362609525006153,0.351915831051304,0.679584559205879,0.6613597286891,"Batter",-1.0080399567077
2869,"'02","UL","Base","222","Mets","Steve Trachsel","200","","Starter","","R",NA,NA,NA,NA,2,18,20,6,"'1-3","'4-8","'9-14","'15-18","'","'19","'","'","'","'20+",NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","",3,5,6,4,0,1,0,0,0,1,1.49409158050222,1.68633703033255,0.332456861133936,0.362929092113983,0.581000634725798,0.647537894802894,0.913457495859733,1.01046698691688,NA,NA,NA,NA,NA,NA,NA,NA,"Starter",-0.643899425306739
2870,"'00","1st","Base","223","Dodgers","Todd Hundley","240","","C+4","","L",6,4,1420,15,NA,NA,NA,NA,"'","'1-2","'","'3-4","'5-11","'12","'","'13","'","'14-20",4,NA,NA,NA,NA,NA,NA,"","","","","","","","","","",0,2,0,2,7,1,0,1,0,7,NA,NA,NA,NA,NA,NA,NA,NA,0.210491466305826,0.206139837440204,0.267116963064295,0.258764763779528,0.465721576173092,0.442156717871938,0.732838539237387,0.700921481651466,"Batter",-0.622883913762928
2871,"'01","1st","Base","223","Dodgers","Dave Hansen","310","","DH","","L",9,3,1820,10,NA,NA,NA,NA,"'","'1-2","'3","'","'4-11","'12-14","'","'15-16","'17","'18-20",NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","",0,2,1,0,8,3,0,2,1,3,NA,NA,NA,NA,NA,NA,NA,NA,0.309703135463152,0.304857053653413,0.372999316005472,0.364793307086614,0.642590483099665,0.624701796115946,1.01558979910514,0.98949510320256,"Batter",1.4220966928298
2872,"'02","UL","Base","223","Mets","Todd Zeile","80","","1B+1","","R",11,7,23,11,NA,NA,NA,NA,"'","'1-2","'3-5","'6-7","'8-12","'13-19","'","'20-22","'","'23+",NA,1,NA,NA,NA,NA,NA,"","","","","","","","","","",0,2,3,2,5,7,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.288826771297594,0.285866391011785,0.363543091655267,0.35746062992126,0.340686100099435,0.334099571543979,0.704229191754701,0.691560201465239,"Batter",-0.829799210256144
2873,"'03","UL","Base","223","Athletics","Miguel Tejada","480","V","SS+2","","R",11,6,19,14,NA,NA,NA,NA,"'","'1","'2-4","'5-6","'7-8","'9-16","'","'17-18","'","'19+",NA,NA,NA,2,NA,NA,NA,"","","","","","","1","","","",0,1,3,2,2,8,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,0.339328367284826,0.335210223032783,0.382481190150479,0.375964566929134,0.534275551383824,0.523250927624469,0.916756741534303,0.899215494553603,"Batter",0.707292853875552
2874,"'04","UL","Base","223","Mets","Steve Trachsel","190","","Starter","","R",NA,NA,NA,NA,3,16,24,6,"'1","'2-4","'5-10","'11-16","'17","'18-19","'","'20-23","'","'24+",NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","",1,3,6,6,1,2,0,1,0,0,1.75118421737546,1.93180092930602,0.368578471651602,0.394657057654076,0.509060678919783,0.574316123954002,0.877639150571386,0.968973181608077,NA,NA,NA,NA,NA,NA,NA,NA,"Starter",-0.319188800030122
2875,"'05","UL","Base","223","Yankees","Jorge Posada","320","","C+6","","S",13,7,20,9,NA,NA,NA,NA,"'","'1-2","'3-6","'7","'8-13","'14-17","'","'18-19","'","'20+",6,NA,NA,NA,NA,NA,NA,"","","","","","","","","","",0,2,4,1,6,4,0,2,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0.312390101614481,0.309723497399029,0.40983926128591,0.404143700787402,0.505698367480287,0.497471850159113,0.915537628766197,0.901615550946515,"Batter",0.698475697873514
2876,"'05","UL","Base","224","Yankees","Paul Quantrill","60","","Reliever","","R",NA,NA,NA,NA,2,15,27,1,"'1","'2-3","'4-11","'12-15","'16","'17-19","'","'20-26","'","'27+",NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","",1,2,8,4,1,3,0,1,0,0,2.22909516673917,2.42902612851889,0.426286976170912,0.45019549370444,0.589231346571146,0.655219783347786,1.01551832274206,1.10541527705223,NA,NA,NA,NA,NA,NA,NA,NA,"Reliever",-1.6904550101244
2877,"'00","1st","Base","224","Dodgers","Eric Karros","360","","1B+0","","R",8,4,1720,15,NA,NA,NA,NA,"'","'1","'2","'3-4","'5-7","'8-12","'13","'14-16","'","'17-20",NA,0,NA,NA,NA,NA,NA,"","","","","","","","","","",0,1,1,2,3,5,1,3,0,4,NA,NA,NA,NA,NA,NA,NA,NA,0.282472917422543,0.277496973518306,0.328413132694938,0.320447834645669,0.524088562585617,0.507265529985996,0.852501695280555,0.827713364631666,"Batter",0.24257229515517
2878,"'01","1st","Base","224","Dodgers","Todd Hundley","150","","C+1","","S",7,5,1920,15,NA,NA,NA,NA,"'","'1-2","'3","'4-5","'","'6-14","'15","'16-17","'18","'19-20",1,NA,NA,NA,NA,NA,NA,"","","","","","","","","","",0,2,1,2,0,9,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,0.248514406149457,0.243663989260921,0.288826949384405,0.281102362204724,0.37754633668813,0.363912944572428,0.666373286072535,0.645015306777152,"Batter",-1.10358965420056
2879,"'02","UL","Base","224","Yankees","Roger Clemens","440","","Starter","","R",NA,NA,NA,NA,5,16,26,7,"'1-2","'3-8","'9-13","'14-16","'17","'18-19","'","'20-25","'","'26+",NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","",2,6,5,3,1,2,0,1,0,0,1.38427556931187,1.53625669876142,0.315736442070666,0.341757786613651,0.414622637956027,0.473963913525567,0.730359080026692,0.815721700139218,NA,NA,NA,NA,NA,NA,NA,NA,"Starter",1.01597627843343
2880,"'03","UL","Base","224","Athletics","Barry Zito","610","CY,20","Starter","","L",NA,NA,NA,NA,5,17,23,7,"'1-2","'3-6","'7-11","'12-17","'18-19","'20-21","'","'22","'","'23+",NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","",2,4,5,6,2,1,0,0,0,0,1.14915832090347,1.29781317153331,0.276961791290057,0.305168986083499,0.294443895770516,0.360242723295089,0.571405687060574,0.665411709378588,NA,NA,NA,NA,NA,NA,NA,NA,"Starter",2.45696567100201
2881,"'04","UL","Base","224","Mets","Dave Weathers","80","","Closer","","R",NA,NA,NA,NA,2,16,26,1,"'1","'2-6","'7-13","'14-16","'17","'18-19","'","'20-25","'","'26+",NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","",1,5,7,3,1,2,0,1,0,0,1.95876187145384,2.15661968413177,0.395010271158587,0.421106693174288,0.556308499189751,0.624492229168219,0.951318770348338,1.04559892234251,NA,NA,NA,NA,NA,NA,NA,NA,"Reliever",-1.21406265944375
2882,"'03","UL","Base","225","Phillies","Bobby Abreu","340","","LF-RF+0","","L",13,7,20,18,NA,NA,NA,NA,"'","'1-2","'3-5","'6-7","'8-12","'13-15","'16-17","'18-19","'","'20+",NA,NA,NA,NA,NA,0,NA,"","","","","","","","","","",0,2,3,2,5,3,2,2,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0.328348833944623,0.325392788737611,0.40983926128591,0.404143700787402,0.542175469949182,0.533287373218731,0.952014731235091,0.937431074006132,"Batter",0.962294034769609
2883,"'04","UL","Base","225","Mets","Ty Wigginton","150","","3B+1","","R",9,6,20,15,NA,NA,NA,NA,"'","'1-2","'3-4","'5-6","'7-9","'10-15","'16","'17-19","'","'20+",NA,NA,NA,NA,1,NA,NA,"","","","","","","","","","",0,2,2,2,3,6,1,3,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0.28100705032595,0.277054830401908,0.331185020519836,0.324281496062992,0.418487722980569,0.407579671675619,0.749672743500405,0.731861167738611,"Batter",-0.501131595978762
2884,"'05","UL","Base","225","Yankees","Mariano Rivera","240","RP","Closer","","R",NA,NA,NA,NA,5,16,27,1,"'1","'2-6","'7-14","'15-16","'17","'18-23","'","'24-26","'","'27+",NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","",1,5,8,2,1,3,0,0,0,0,1.38427556931187,1.53625669876142,0.315736442070666,0.341757786613651,0.373807216081703,0.435341622503895,0.689543658152368,0.777099409117546,NA,NA,NA,NA,NA,NA,NA,NA,"Reliever",0.728437816010129
2885,"'00","1st","Base","225","Dodgers","Raul Mondesi","340","","LF-RF+1","","R",7,4,1620,20,NA,NA,NA,NA,"'","'1","'2","'3-4","'5-9","'10","'11-13","'14","'15","'16-20",NA,NA,NA,NA,NA,1,NA,"","","","","","","","","","",0,1,1,2,5,1,3,1,1,5,NA,NA,NA,NA,NA,NA,NA,NA,0.245535039984386,0.240829343591629,0.297765047879617,0.289606299212598,0.513107497198846,0.492889322525184,0.810872545078463,0.782495621737782,"Batter",-0.0585079011701552
